locationId,locationName,facilityId,facilityName,facilityType,distanceKm
loc_5698,Kegaon,fh_38,Karanja Fishing Harbour (Revised),fishing_harbour,4.19
loc_5698,Kegaon,fh_40,Construction of Fisheries Fishing Harbour at Jeevana,fishing_harbour,44.03
loc_5698,Kegaon,fh_41,Construction of Fisheries Fishing Harbour at Bharadkhol,fishing_harbour,88.48
loc_5698,Kegaon,fh_44,Development of Fishing Harbour at Satpati,fishing_harbour,95.94
loc_5698,Kegaon,port_00,Mumbai Port,port,8.09
loc_5698,Kegaon,port_01,Jawaharlal Nehru Port (JNPT),port,7.18
loc_5708,Tholur,fh_24,"Modernization and up-gradation of Cochin Fishing Harbour at Thoppumpady, Cochin",fishing_harbour,73.01
loc_5708,Tholur,fh_27,Upgradation and modernization of Harbour in Ponnani,fishing_harbour,30.97
loc_5708,Tholur,fh_28,Upgradation and modernization of Harbour in Puthiyappa,fishing_harbour,93.42
loc_5708,Tholur,fh_31,Maintenance dredging of existing harbor in Chettuva,fishing_harbour,18.49
loc_5708,Tholur,fh_32,Maintenance dredging of existing harbor in Ponnani,fishing_harbour,30.97
loc_5708,Tholur,fh_33,Maintenance dredging of existing harbor in Beypore,fishing_harbour,75.09
loc_5708,Tholur,fh_34,Maintenance dredging of existing harbor in Puthiyappa,fishing_harbour,93.42
loc_5708,Tholur,port_02,Cochin Port,port,69.24
loc_5714,Marwad,fh_44,Development of Fishing Harbour at Satpati,fishing_harbour,80.28
loc_5717,Xeldem,fh_20,Maintenance Dredging at Amadalli Fishing Harbour,fishing_harbour,67.87
loc_5717,Xeldem,fh_21,Dredging work at Tadari Fishing Harbour,fishing_harbour,93.81
loc_5717,Xeldem,port_04,Mormugao Port,port,34.77
loc_5718,Tokūru,fh_17,Modernisation and Upgradation of Mangalore Fishing Harbour,fishing_harbour,7.36
loc_5718,Tokūru,fh_18,Modernisation of Malpe Fishing Harbour,fishing_harbour,45.47
loc_5718,Tokūru,fh_19,Modernisation of Gangoli Fishing Harbour,fishing_harbour,78.19
loc_5718,Tokūru,fh_22,Kulai Fishing Harbour,fishing_harbour,4.14
loc_5718,Tokūru,fh_23,Hejmadi Kodi Fishing Harbour,fishing_harbour,16.39
loc_5718,Tokūru,fh_26,Expansion of Kasaragod Fishing Harbour,fishing_harbour,54.15
loc_5718,Tokūru,port_03,New Mangalore Port,port,4.67
loc_5723,Alamādi,fh_53,Modernization and up-gradation of Chennai Fishing Harbour,fishing_harbour,24.5
loc_5723,Alamādi,fh_56,Construction of Fishing harbour at ThiruvottriyurKuppam,fishing_harbour,24.25
loc_5723,Alamādi,port_05,Chennai Port,port,24.24
loc_5723,Alamādi,port_11,Kamarajar Port,port,25.16
loc_5730,Kandanvilai,fh_25,Expansion of Muthalapozhy Fishing Harbour,fishing_harbour,74.48
loc_5730,Kandanvilai,fh_54,Maintenance Dredging of Colachel Fishing Harbour,fishing_harbour,9.1
loc_5730,Kandanvilai,fh_61,Expansion and Modernization of Thengapattinam Fishing,fishing_harbour,21.23
loc_5746,Manavalassery,fh_24,"Modernization and up-gradation of Cochin Fishing Harbour at Thoppumpady, Cochin",fishing_harbour,49.13
loc_5746,Manavalassery,fh_27,Upgradation and modernization of Harbour in Ponnani,fishing_harbour,52.61
loc_5746,Manavalassery,fh_31,Maintenance dredging of existing harbor in Chettuva,fishing_harbour,13.92
loc_5746,Manavalassery,fh_32,Maintenance dredging of existing harbor in Ponnani,fishing_harbour,52.61
loc_5746,Manavalassery,fh_33,Maintenance dredging of existing harbor in Beypore,fishing_harbour,98.25
loc_5746,Manavalassery,fh_35,Development of Arthungal Fishing Harbor (Balance work),fishing_harbour,76.87
loc_5746,Manavalassery,port_02,Cochin Port,port,45.36
loc_5747,Kukkudākhandi,fh_02,Development of Budugatlapalem Fishing Harbour,fishing_harbour,97.46
loc_5751,Chinchinim,fh_20,Maintenance Dredging at Amadalli Fishing Harbour,fishing_harbour,68.81
loc_5751,Chinchinim,fh_21,Dredging work at Tadari Fishing Harbour,fishing_harbour,95.72
loc_5751,Chinchinim,port_04,Mormugao Port,port,28.4
loc_5754,Kainoor,fh_24,"Modernization and up-gradation of Cochin Fishing Harbour at Thoppumpady, Cochin",fishing_harbour,63.29
loc_5754,Kainoor,fh_27,Upgradation and modernization of Harbour in Ponnani,fishing_harbour,48.64
loc_5754,Kainoor,fh_31,Maintenance dredging of existing harbor in Chettuva,fishing_harbour,25.56
loc_5754,Kainoor,fh_32,Maintenance dredging of existing harbor in Ponnani,fishing_harbour,48.64
loc_5754,Kainoor,fh_33,Maintenance dredging of existing harbor in Beypore,fishing_harbour,90.52
loc_5754,Kainoor,fh_35,Development of Arthungal Fishing Harbor (Balance work),fishing_harbour,90.21
loc_5754,Kainoor,port_02,Cochin Port,port,59.63
loc_5756,Vadghar,fh_37,Modernisation of Sassoon Dock Fishing Harbour,fishing_harbour,29.66
loc_5756,Vadghar,fh_38,Karanja Fishing Harbour (Revised),fishing_harbour,18.13
loc_5756,Vadghar,fh_40,Construction of Fisheries Fishing Harbour at Jeevana,fishing_harbour,56.79
loc_5756,Vadghar,fh_44,Development of Fishing Harbour at Satpati,fishing_harbour,94.18
loc_5756,Vadghar,port_00,Mumbai Port,port,27.66
loc_5756,Vadghar,port_01,Jawaharlal Nehru Port (JNPT),port,16.61
loc_5774,Uppalavādi,fh_45,Development of Smart and Integrated Fishing Harbour at Karaikal,fishing_harbour,94.23
loc_5774,Uppalavādi,fh_49,Construction of Fishing Harbour at Thengaithittu,fishing_harbour,15.73
loc_5774,Uppalavādi,fh_50,Upgradation of Puducherry Fishing Harbour,fishing_harbour,19.23
loc_5774,Uppalavādi,fh_52,Up-gradation of Pazhayar Fishing Harbour,fishing_harbour,46.68
loc_5774,Uppalavādi,fh_55,Construction of Fishing harbour at Tharangampadi,fishing_harbour,82.14
loc_5774,Uppalavādi,fh_57,Development of existing Fishing Harbour at Mudhunagar,fishing_harbour,5.33
loc_5774,Uppalavādi,fh_59,Construction of Fishing harbour at Azhagankuppam,fishing_harbour,33.62
loc_5785,Tālipādi,fh_17,Modernisation and Upgradation of Mangalore Fishing Harbour,fishing_harbour,18.88
loc_5785,Tālipādi,fh_18,Modernisation of Malpe Fishing Harbour,fishing_harbour,35.68
loc_5785,Tālipādi,fh_19,Modernisation of Gangoli Fishing Harbour,fishing_harbour,67.57
loc_5785,Tālipādi,fh_22,Kulai Fishing Harbour,fishing_harbour,13.22
loc_5785,Tālipādi,fh_23,Hejmadi Kodi Fishing Harbour,fishing_harbour,8.87
loc_5785,Tālipādi,fh_26,Expansion of Kasaragod Fishing Harbour,fishing_harbour,64.69
loc_5785,Tālipādi,port_03,New Mangalore Port,port,15.91
loc_5791,Gopālpur,fh_02,Development of Budugatlapalem Fishing Harbour,fishing_harbour,94.53
loc_5797,Kudus,fh_37,Modernisation of Sassoon Dock Fishing Harbour,fishing_harbour,73.93
loc_5797,Kudus,fh_38,Karanja Fishing Harbour (Revised),fishing_harbour,71.13
loc_5797,Kudus,fh_44,Development of Fishing Harbour at Satpati,fishing_harbour,49.21
loc_5797,Kudus,port_00,Mumbai Port,port,72.01
loc_5797,Kudus,port_01,Jawaharlal Nehru Port (JNPT),port,66.8
loc_5799,Perungulam,fh_54,Maintenance Dredging of Colachel Fishing Harbour,fishing_harbour,97.0
loc_5799,Perungulam,fh_62,Extension of T-Jetty at Tharuvaikulam,fishing_harbour,25.23
loc_5799,Perungulam,port_10,V.O. Chidambaranar Port,port,24.85
loc_5805,Kaiparamba,fh_24,"Modernization and up-gradation of Cochin Fishing Harbour at Thoppumpady, Cochin",fishing_harbour,76.77
loc_5805,Kaiparamba,fh_27,Upgradation and modernization of Harbour in Ponnani,fishing_harbour,29.07
loc_5805,Kaiparamba,fh_28,Upgradation and modernization of Harbour in Puthiyappa,fishing_harbour,90.33
loc_5805,Kaiparamba,fh_31,Maintenance dredging of existing harbor in Chettuva,fishing_harbour,22.65
loc_5805,Kaiparamba,fh_32,Maintenance dredging of existing harbor in Ponnani,fishing_harbour,29.07
loc_5805,Kaiparamba,fh_33,Maintenance dredging of existing harbor in Beypore,fishing_harbour,72.05
loc_5805,Kaiparamba,fh_34,Maintenance dredging of existing harbor in Puthiyappa,fishing_harbour,90.33
loc_5805,Kaiparamba,port_02,Cochin Port,port,73.0
loc_5814,Goregaon,fh_37,Modernisation of Sassoon Dock Fishing Harbour,fishing_harbour,98.01
loc_5814,Goregaon,fh_38,Karanja Fishing Harbour (Revised),fishing_harbour,91.36
loc_5814,Goregaon,fh_40,Construction of Fisheries Fishing Harbour at Jeevana,fishing_harbour,54.12
loc_5814,Goregaon,fh_41,Construction of Fisheries Fishing Harbour at Bharadkhol,fishing_harbour,39.73
loc_5814,Goregaon,fh_42,Construction of Fisheries Fishing Harbour at Harnai,fishing_harbour,42.9
loc_5814,Goregaon,fh_43,Construction of Fisheries Fishing Harbour at Sakhari Nate,fishing_harbour,45.69
loc_5814,Goregaon,port_00,Mumbai Port,port,98.34
loc_5814,Goregaon,port_01,Jawaharlal Nehru Port (JNPT),port,95.47
loc_5818,Manakkody,fh_24,"Modernization and up-gradation of Cochin Fishing Harbour at Thoppumpady, Cochin",fishing_harbour,62.76
loc_5818,Manakkody,fh_27,Upgradation and modernization of Harbour in Ponnani,fishing_harbour,41.05
loc_5818,Manakkody,fh_31,Maintenance dredging of existing harbor in Chettuva,fishing_harbour,14.04
loc_5818,Manakkody,fh_32,Maintenance dredging of existing harbor in Ponnani,fishing_harbour,41.05
loc_5818,Manakkody,fh_33,Maintenance dredging of existing harbor in Beypore,fishing_harbour,85.63
loc_5818,Manakkody,fh_35,Development of Arthungal Fishing Harbor (Balance work),fishing_harbour,90.42
loc_5818,Manakkody,port_02,Cochin Port,port,58.99
loc_5819,Mūlaguntapādu,fh_03,Development of Kothapatnam Fishing Harbour,fishing_harbour,26.77
loc_5819,Mūlaguntapādu,fh_05,Juvvaladinne Fishing Harbour,fishing_harbour,51.7
loc_5819,Mūlaguntapādu,fh_07,"Construction of Fishing Harbour, Vodarevu",fishing_harbour,35.65
loc_5819,Mūlaguntapādu,fh_09,"Construction of Fishing Harbour, Nizampattinam",fishing_harbour,97.78
loc_5820,Harnai,fh_36,Development of Mallet Bunder Fishing Harbour,fishing_harbour,94.07
loc_5820,Harnai,fh_40,Construction of Fisheries Fishing Harbour at Jeevana,fishing_harbour,78.35
loc_5820,Harnai,fh_41,Construction of Fisheries Fishing Harbour at Bharadkhol,fishing_harbour,36.94
loc_5820,Harnai,fh_42,Construction of Fisheries Fishing Harbour at Harnai,fishing_harbour,1.02
loc_5820,Harnai,fh_43,Construction of Fisheries Fishing Harbour at Sakhari Nate,fishing_harbour,6.66
loc_5830,Bhakarsahi,fh_47,Modernisation of Paradip Fishing Harbour,fishing_harbour,70.37
loc_5830,Bhakarsahi,fh_48,Development of Stage-II Fishing Harbour at Nuagarh (Astranga),fishing_harbour,40.46
loc_5830,Bhakarsahi,port_07,Paradip Port,port,73.0
loc_5833,Kallettumkara,fh_24,"Modernization and up-gradation of Cochin Fishing Harbour at Thoppumpady, Cochin",fishing_harbour,46.03
loc_5833,Kallettumkara,fh_27,Upgradation and modernization of Harbour in Ponnani,fishing_harbour,60.09
loc_5833,Kallettumkara,fh_31,Maintenance dredging of existing harbor in Chettuva,fishing_harbour,24.29
loc_5833,Kallettumkara,fh_32,Maintenance dredging of existing harbor in Ponnani,fishing_harbour,60.09
loc_5833,Kallettumkara,fh_35,Development of Arthungal Fishing Harbor (Balance work),fishing_harbour,73.14
loc_5833,Kallettumkara,port_02,Cochin Port,port,42.35
loc_5843,Badagal Ulipādi,fh_17,Modernisation and Upgradation of Mangalore Fishing Harbour,fishing_harbour,16.05
loc_5843,Badagal Ulipādi,fh_18,Modernisation of Malpe Fishing Harbour,fishing_harbour,52.34
loc_5843,Badagal Ulipādi,fh_19,Modernisation of Gangoli Fishing Harbour,fishing_harbour,83.24
loc_5843,Badagal Ulipādi,fh_22,Kulai Fishing Harbour,fishing_harbour,17.16
loc_5843,Badagal Ulipādi,fh_23,Hejmadi Kodi Fishing Harbour,fishing_harbour,25.36
loc_5843,Badagal Ulipādi,fh_26,Expansion of Kasaragod Fishing Harbour,fishing_harbour,50.39
loc_5843,Badagal Ulipādi,port_03,New Mangalore Port,port,15.81
loc_5846,Guirim,fh_39,Anandwadi (Fishing Harbour),fishing_harbour,64.84
loc_5846,Guirim,port_04,Mormugao Port,port,18.49
loc_5854,Adyār,fh_17,Modernisation and Upgradation of Mangalore Fishing Harbour,fishing_harbour,11.6
loc_5854,Adyār,fh_18,Modernisation of Malpe Fishing Harbour,fishing_harbour,58.53
loc_5854,Adyār,fh_19,Modernisation of Gangoli Fishing Harbour,fishing_harbour,90.58
loc_5854,Adyār,fh_22,Kulai Fishing Harbour,fishing_harbour,16.61
loc_5854,Adyār,fh_23,Hejmadi Kodi Fishing Harbour,fishing_harbour,29.85
loc_5854,Adyār,fh_26,Expansion of Kasaragod Fishing Harbour,fishing_harbour,41.82
loc_5854,Adyār,port_03,New Mangalore Port,port,13.43
loc_5866,Chittilapilli,fh_24,"Modernization and up-gradation of Cochin Fishing Harbour at Thoppumpady, Cochin",fishing_harbour,71.84
loc_5866,Chittilapilli,fh_27,Upgradation and modernization of Harbour in Ponnani,fishing_harbour,33.29
loc_5866,Chittilapilli,fh_28,Upgradation and modernization of Harbour in Puthiyappa,fishing_harbour,95.21
loc_5866,Chittilapilli,fh_31,Maintenance dredging of existing harbor in Chettuva,fishing_harbour,19.11
loc_5866,Chittilapilli,fh_32,Maintenance dredging of existing harbor in Ponnani,fishing_harbour,33.29
loc_5866,Chittilapilli,fh_33,Maintenance dredging of existing harbor in Beypore,fishing_harbour,76.91
loc_5866,Chittilapilli,fh_34,Maintenance dredging of existing harbor in Puthiyappa,fishing_harbour,95.21
loc_5866,Chittilapilli,fh_35,Development of Arthungal Fishing Harbor (Balance work),fishing_harbour,99.51
loc_5866,Chittilapilli,port_02,Cochin Port,port,68.07
loc_5873,Umbergaon INA,fh_44,Development of Fishing Harbour at Satpati,fishing_harbour,49.83
loc_5879,Borlai Panchaitan,fh_37,Modernisation of Sassoon Dock Fishing Harbour,fishing_harbour,85.39
loc_5879,Borlai Panchaitan,fh_38,Karanja Fishing Harbour (Revised),fishing_harbour,82.48
loc_5879,Borlai Panchaitan,fh_40,Construction of Fisheries Fishing Harbour at Jeevana,fishing_harbour,37.52
loc_5879,Borlai Panchaitan,fh_41,Construction of Fisheries Fishing Harbour at Bharadkhol,fishing_harbour,11.84
loc_5879,Borlai Panchaitan,fh_42,Construction of Fisheries Fishing Harbour at Harnai,fishing_harbour,39.96
loc_5879,Borlai Panchaitan,fh_43,Construction of Fisheries Fishing Harbour at Sakhari Nate,fishing_harbour,46.74
loc_5879,Borlai Panchaitan,port_00,Mumbai Port,port,86.36
loc_5879,Borlai Panchaitan,port_01,Jawaharlal Nehru Port (JNPT),port,86.92
loc_5880,Ādri,fh_11,3rd Stage of Mangarol Fishing Harbour,fishing_harbour,64.04
loc_5880,Ādri,fh_12,Development of Fishery Harbour at Navabandar,fishing_harbour,92.85
loc_5880,Ādri,fh_13,Development of Fishery harbour at Madhwad,fishing_harbour,19.03
loc_5880,Ādri,fh_14,Development of Fishery Harbour at Veraval – Phase 2,fishing_harbour,11.19
loc_5880,Ādri,fh_16,Development of Fishery Harbour at Sutrapada,fishing_harbour,24.98
loc_5880,Ādri,fh_46,Development of Smart and Integrated Fishing Harbour at Vanakbara,fishing_harbour,78.25
loc_5888,Venkatapura,fh_18,Modernisation of Malpe Fishing Harbour,fishing_harbour,77.96
loc_5888,Venkatapura,fh_19,Modernisation of Gangoli Fishing Harbour,fishing_harbour,45.35
loc_5888,Venkatapura,fh_20,Maintenance Dredging at Amadalli Fishing Harbour,fishing_harbour,76.0
loc_5888,Venkatapura,fh_21,Dredging work at Tadari Fishing Harbour,fishing_harbour,50.81
loc_5899,Balipatapur,fh_48,Development of Stage-II Fishing Harbour at Nuagarh (Astranga),fishing_harbour,87.23
loc_5904,Mel Pattāmbākkam,fh_45,Development of Smart and Integrated Fishing Harbour at Karaikal,fishing_harbour,99.25
loc_5904,Mel Pattāmbākkam,fh_49,Construction of Fishing Harbour at Thengaithittu,fishing_harbour,24.28
loc_5904,Mel Pattāmbākkam,fh_50,Upgradation of Puducherry Fishing Harbour,fishing_harbour,27.02
loc_5904,Mel Pattāmbākkam,fh_52,Up-gradation of Pazhayar Fishing Harbour,fishing_harbour,53.9
loc_5904,Mel Pattāmbākkam,fh_55,Construction of Fishing harbour at Tharangampadi,fishing_harbour,87.7
loc_5904,Mel Pattāmbākkam,fh_57,Development of existing Fishing Harbour at Mudhunagar,fishing_harbour,16.21
loc_5904,Mel Pattāmbākkam,fh_59,Construction of Fishing harbour at Azhagankuppam,fishing_harbour,39.96
loc_5905,Bambolim,fh_20,Maintenance Dredging at Amadalli Fishing Harbour,fishing_harbour,99.44
loc_5905,Bambolim,fh_39,Anandwadi (Fishing Harbour),fishing_harbour,77.96
loc_5905,Bambolim,port_04,Mormugao Port,port,7.99
loc_5907,Sānūru,fh_17,Modernisation and Upgradation of Mangalore Fishing Harbour,fishing_harbour,35.77
loc_5907,Sānūru,fh_18,Modernisation of Malpe Fishing Harbour,fishing_harbour,37.1
loc_5907,Sānūru,fh_19,Modernisation of Gangoli Fishing Harbour,fishing_harbour,62.69
loc_5907,Sānūru,fh_22,Kulai Fishing Harbour,fishing_harbour,31.65
loc_5907,Sānūru,fh_23,Hejmadi Kodi Fishing Harbour,fishing_harbour,24.39
loc_5907,Sānūru,fh_26,Expansion of Kasaragod Fishing Harbour,fishing_harbour,75.03
loc_5907,Sānūru,port_03,New Mangalore Port,port,33.43
loc_5915,Queula,fh_20,Maintenance Dredging at Amadalli Fishing Harbour,fishing_harbour,86.09
loc_5915,Queula,fh_39,Anandwadi (Fishing Harbour),fishing_harbour,92.7
loc_5915,Queula,port_04,Mormugao Port,port,19.55
loc_5919,Manjalumoodu,fh_25,Expansion of Muthalapozhy Fishing Harbour,fishing_harbour,54.72
loc_5919,Manjalumoodu,fh_54,Maintenance Dredging of Colachel Fishing Harbour,fishing_harbour,21.84
loc_5919,Manjalumoodu,fh_61,Expansion and Modernization of Thengapattinam Fishing,fishing_harbour,13.17
loc_5927,Paloor,fh_25,Expansion of Muthalapozhy Fishing Harbour,fishing_harbour,64.03
loc_5927,Paloor,fh_54,Maintenance Dredging of Colachel Fishing Harbour,fishing_harbour,7.13
loc_5927,Paloor,fh_61,Expansion and Modernization of Thengapattinam Fishing,fishing_harbour,10.38
loc_5930,Harēkala,fh_17,Modernisation and Upgradation of Mangalore Fishing Harbour,fishing_harbour,12.14
loc_5930,Harēkala,fh_18,Modernisation of Malpe Fishing Harbour,fishing_harbour,61.05
loc_5930,Harēkala,fh_19,Modernisation of Gangoli Fishing Harbour,fishing_harbour,93.33
loc_5930,Harēkala,fh_22,Kulai Fishing Harbour,fishing_harbour,18.07
loc_5930,Harēkala,fh_23,Hejmadi Kodi Fishing Harbour,fishing_harbour,32.16
loc_5930,Harēkala,fh_26,Expansion of Kasaragod Fishing Harbour,fishing_harbour,38.94
loc_5930,Harēkala,port_03,New Mangalore Port,port,14.56
loc_5933,Varamballi,fh_17,Modernisation and Upgradation of Mangalore Fishing Harbour,fishing_harbour,51.97
loc_5933,Varamballi,fh_18,Modernisation of Malpe Fishing Harbour,fishing_harbour,6.95
loc_5933,Varamballi,fh_19,Modernisation of Gangoli Fishing Harbour,fishing_harbour,33.03
loc_5933,Varamballi,fh_22,Kulai Fishing Harbour,fishing_harbour,45.11
loc_5933,Varamballi,fh_23,Hejmadi Kodi Fishing Harbour,fishing_harbour,29.42
loc_5933,Varamballi,fh_26,Expansion of Kasaragod Fishing Harbour,fishing_harbour,99.18
loc_5933,Varamballi,port_03,New Mangalore Port,port,48.71
loc_5935,Choozhal,fh_25,Expansion of Muthalapozhy Fishing Harbour,fishing_harbour,50.05
loc_5935,Choozhal,fh_54,Maintenance Dredging of Colachel Fishing Harbour,fishing_harbour,19.73
loc_5935,Choozhal,fh_61,Expansion and Modernization of Thengapattinam Fishing,fishing_harbour,4.13
loc_5952,Morjim,fh_39,Anandwadi (Fishing Harbour),fishing_harbour,55.71
loc_5952,Morjim,port_04,Mormugao Port,port,25.62
loc_5957,Eyyāl,fh_24,"Modernization and up-gradation of Cochin Fishing Harbour at Thoppumpady, Cochin",fishing_harbour,82.38
loc_5957,Eyyāl,fh_27,Upgradation and modernization of Harbour in Ponnani,fishing_harbour,24.11
loc_5957,Eyyāl,fh_28,Upgradation and modernization of Harbour in Puthiyappa,fishing_harbour,84.6
loc_5957,Eyyāl,fh_29,Upgradation and modernization of Harbour in Koyilandy,fishing_harbour,98.41
loc_5957,Eyyāl,fh_31,Maintenance dredging of existing harbor in Chettuva,fishing_harbour,26.92
loc_5957,Eyyāl,fh_32,Maintenance dredging of existing harbor in Ponnani,fishing_harbour,24.11
loc_5957,Eyyāl,fh_33,Maintenance dredging of existing harbor in Beypore,fishing_harbour,66.33
loc_5957,Eyyāl,fh_34,Maintenance dredging of existing harbor in Puthiyappa,fishing_harbour,84.6
loc_5957,Eyyāl,port_02,Cochin Port,port,78.61
loc_5958,Kottapuram,fh_24,"Modernization and up-gradation of Cochin Fishing Harbour at Thoppumpady, Cochin",fishing_harbour,83.83
loc_5958,Kottapuram,fh_27,Upgradation and modernization of Harbour in Ponnani,fishing_harbour,30.51
loc_5958,Kottapuram,fh_28,Upgradation and modernization of Harbour in Puthiyappa,fishing_harbour,86.7
loc_5958,Kottapuram,fh_31,Maintenance dredging of existing harbor in Chettuva,fishing_harbour,32.42
loc_5958,Kottapuram,fh_32,Maintenance dredging of existing harbor in Ponnani,fishing_harbour,30.51
loc_5958,Kottapuram,fh_33,Maintenance dredging of existing harbor in Beypore,fishing_harbour,68.73
loc_5958,Kottapuram,fh_34,Maintenance dredging of existing harbor in Puthiyappa,fishing_harbour,86.7
loc_5958,Kottapuram,port_02,Cochin Port,port,80.08
loc_5968,Dabolim,fh_20,Maintenance Dredging at Amadalli Fishing Harbour,fishing_harbour,92.99
loc_5968,Dabolim,fh_39,Anandwadi (Fishing Harbour),fishing_harbour,84.3
loc_5968,Dabolim,port_04,Mormugao Port,port,5.65
loc_5979,Ammāpattinam,fh_58,Development of Fishing Harbour at Arcottuthurai,fishing_harbour,82.99
loc_5979,Ammāpattinam,fh_60,Development of Fishing Harbour at Vellapallam,fishing_harbour,85.36
loc_5982,Kambe,fh_37,Modernisation of Sassoon Dock Fishing Harbour,fishing_harbour,48.72
loc_5982,Kambe,fh_38,Karanja Fishing Harbour (Revised),fishing_harbour,45.66
loc_5982,Kambe,fh_40,Construction of Fisheries Fishing Harbour at Jeevana,fishing_harbour,91.03
loc_5982,Kambe,fh_44,Development of Fishing Harbour at Satpati,fishing_harbour,59.59
loc_5982,Kambe,port_00,Mumbai Port,port,46.74
loc_5982,Kambe,port_01,Jawaharlal Nehru Port (JNPT),port,41.31
loc_5984,Padghe,fh_37,Modernisation of Sassoon Dock Fishing Harbour,fishing_harbour,61.56
loc_5984,Padghe,fh_38,Karanja Fishing Harbour (Revised),fishing_harbour,56.07
loc_5984,Padghe,fh_40,Construction of Fisheries Fishing Harbour at Jeevana,fishing_harbour,99.81
loc_5984,Padghe,fh_44,Development of Fishing Harbour at Satpati,fishing_harbour,65.79
loc_5984,Padghe,port_00,Mumbai Port,port,59.44
loc_5984,Padghe,port_01,Jawaharlal Nehru Port (JNPT),port,52.08
loc_5985,Verna,fh_20,Maintenance Dredging at Amadalli Fishing Harbour,fishing_harbour,85.18
loc_5985,Verna,fh_39,Anandwadi (Fishing Harbour),fishing_harbour,92.28
loc_5985,Verna,port_04,Mormugao Port,port,14.25
loc_5989,Banda,fh_39,Anandwadi (Fishing Harbour),fishing_harbour,50.11
loc_5989,Banda,port_04,Mormugao Port,port,45.17
loc_5993,Aldona,fh_39,Anandwadi (Fishing Harbour),fishing_harbour,67.59
loc_5993,Aldona,port_04,Mormugao Port,port,21.82
loc_5996,Naoghar,fh_37,Modernisation of Sassoon Dock Fishing Harbour,fishing_harbour,16.68
loc_5996,Naoghar,fh_38,Karanja Fishing Harbour (Revised),fishing_harbour,4.27
loc_5996,Naoghar,fh_40,Construction of Fisheries Fishing Harbour at Jeevana,fishing_harbour,43.94
loc_5996,Naoghar,fh_41,Construction of Fisheries Fishing Harbour at Bharadkhol,fishing_harbour,88.3
loc_5996,Naoghar,fh_44,Development of Fishing Harbour at Satpati,fishing_harbour,98.58
loc_5996,Naoghar,port_00,Mumbai Port,port,15.31
loc_5996,Naoghar,port_01,Jawaharlal Nehru Port (JNPT),port,7.49
loc_6003,Tayikkād,fh_24,"Modernization and up-gradation of Cochin Fishing Harbour at Thoppumpady, Cochin",fishing_harbour,77.04
loc_6003,Tayikkād,fh_27,Upgradation and modernization of Harbour in Ponnani,fishing_harbour,24.47
loc_6003,Tayikkād,fh_28,Upgradation and modernization of Harbour in Puthiyappa,fishing_harbour,88.25
loc_6003,Tayikkād,fh_31,Maintenance dredging of existing harbor in Chettuva,fishing_harbour,19.08
loc_6003,Tayikkād,fh_32,Maintenance dredging of existing harbor in Ponnani,fishing_harbour,24.47
loc_6003,Tayikkād,fh_33,Maintenance dredging of existing harbor in Beypore,fishing_harbour,69.91
loc_6003,Tayikkād,fh_34,Maintenance dredging of existing harbor in Puthiyappa,fishing_harbour,88.25
loc_6003,Tayikkād,port_02,Cochin Port,port,73.28
loc_6005,Purne,fh_37,Modernisation of Sassoon Dock Fishing Harbour,fishing_harbour,42.97
loc_6005,Purne,fh_38,Karanja Fishing Harbour (Revised),fishing_harbour,39.6
loc_6005,Purne,fh_40,Construction of Fisheries Fishing Harbour at Jeevana,fishing_harbour,84.97
loc_6005,Purne,fh_44,Development of Fishing Harbour at Satpati,fishing_harbour,63.79
loc_6005,Purne,port_00,Mumbai Port,port,40.95
loc_6005,Purne,port_01,Jawaharlal Nehru Port (JNPT),port,35.26
loc_6011,S. Rayavaram,fh_01,Development of Pudimadaka Fishing Harbour,fishing_harbour,16.86
loc_6011,S. Rayavaram,fh_04,Modernization and up-gradation of Vishakapatnam Fishing Harbour,fishing_harbour,57.58
loc_6011,S. Rayavaram,fh_06,"Construction of Fishing Harbour, Uppada",fishing_harbour,64.7
loc_6011,S. Rayavaram,port_06,Visakhapatnam Port,port,57.45
loc_6012,Corlim,fh_20,Maintenance Dredging at Amadalli Fishing Harbour,fishing_harbour,99.09
loc_6012,Corlim,fh_39,Anandwadi (Fishing Harbour),fishing_harbour,79.97
loc_6012,Corlim,port_04,Mormugao Port,port,16.91
loc_6029,Aquem,fh_20,Maintenance Dredging at Amadalli Fishing Harbour,fishing_harbour,72.66
loc_6029,Aquem,fh_21,Dredging work at Tadari Fishing Harbour,fishing_harbour,99.37
loc_6029,Aquem,port_04,Mormugao Port,port,25.69
loc_6030,Porkolam,fh_24,"Modernization and up-gradation of Cochin Fishing Harbour at Thoppumpady, Cochin",fishing_harbour,85.89
loc_6030,Porkolam,fh_27,Upgradation and modernization of Harbour in Ponnani,fishing_harbour,18.42
loc_6030,Porkolam,fh_28,Upgradation and modernization of Harbour in Puthiyappa,fishing_harbour,80.05
loc_6030,Porkolam,fh_29,Upgradation and modernization of Harbour in Koyilandy,fishing_harbour,93.95
loc_6030,Porkolam,fh_31,Maintenance dredging of existing harbor in Chettuva,fishing_harbour,28.57
loc_6030,Porkolam,fh_32,Maintenance dredging of existing harbor in Ponnani,fishing_harbour,18.42
loc_6030,Porkolam,fh_33,Maintenance dredging of existing harbor in Beypore,fishing_harbour,61.72
loc_6030,Porkolam,fh_34,Maintenance dredging of existing harbor in Puthiyappa,fishing_harbour,80.05
